Year,Age,Female,Male,Total
1934,31,339000.0,356100.0,695100.0
1934,32,338000.0,352500.0,690500.0
1934,33,334200.0,346800.0,681000.0
1934,34,324400.0,330700.0,655100.0
1934,35,318400.0,312200.0,630600.0
1934,36,320300.0,302700.0,623000.0
1934,37,325700.0,292400.0,618100.0
1934,38,303900.0,248400.0,552300.0
1934,39,303500.0,245400.0,548900.0
1934,40,305100.0,246400.0,551500.0
1934,41,291900.0,233500.0,525400.0
1934,42,289600.0,240800.0,530400.0
1934,43,287200.0,235300.0,522500.0
1934,44,287600.0,237300.0,524900.0
1934,45,286400.0,235300.0,521700.0
1934,46,282800.0,235800.0,518600.0
1934,47,279400.0,235200.0,514600.0
1934,48,282800.0,235000.0,517800.0
1934,49,275600.0,227400.0,503000.0
1934,50,267500.0,223600.0,491100.0
1934,51,270800.0,222500.0,493300.0
1934,52,261700.0,221400.0,483100.0
1934,53,263100.0,215600.0,478700.0
1934,54,254100.0,223300.0,477400.0
1934,55,254200.0,221000.0,475200.0
1934,56,249100.0,222300.0,471400.0
1934,57,255000.0,226600.0,481600.0
1934,58,248500.0,218400.0,466900.0
1934,59,235300.0,210900.0,446200.0
1934,60,226900.0,200500.0,427400.0
1934,61,228300.0,202700.0,431000.0
1934,62,186900.0,162800.0,349700.0
1934,63,213300.0,174900.0,388200.0
1934,64,192800.0,166900.0,359700.0
1934,65,183200.0,153700.0,336900.0
1934,66,181000.0,152900.0,333900.0
1934,67,181600.0,149800.0,331400.0
1934,68,172000.0,137500.0,309500.0
1934,69,160600.0,129300.0,289900.0
1934,70,158200.0,123600.0,281800.0
1934,71,145500.0,113600.0,259100.0
1934,72,135300.0,104800.0,240100.0
1934,73,133900.0,98500.0,232400.0
1934,74,119700.0,87400.0,207100.0
1934,75,103700.0,74800.0,178500.0
1934,76,91800.0,64100.0,155900.0
1934,77,86800.0,59500.0,146300.0
1934,78,75900.0,50500.0,126400.0
1934,79,67100.0,43200.0,110300.0
1934,80,60145.92,38632.5,98778.42
1934,81,54314.52,33285.34,87599.86
1934,82,46113.85,28010.52,74124.37
1934,83,39502.57,21859.28,61361.85
1934,84,31372.24,16900.72,48272.96
1934,85,24801.6,12528.49,37330.09
1934,86,17751.79,8930.15,26681.94
1934,87,14332.99,7193.5,21526.49
1934,88,11589.83,5515.71,17105.54
1934,89,8362.87,3762.47,12125.34
1934,90,5936.68,2662.53,8599.21
1934,91,4205.83,1829.3,6035.13
1934,92,2779.99,1144.59,3924.58
1934,93,1979.37,747.11,2726.48
1934,94,1187.26,413.36,1600.62
1934,95,736.36,239.48,975.84
1934,96,453.94,129.48,583.42
1934,97,282.49,83.0,365.49
1934,98,157.96,48.06,206.02
1934,99,96.33,21.43,117.76
1934,100,25.06,5.71,30.77
1934,101,15.39,3.94,19.33
1934,102,5.49,0.86,6.35
1934,103,2.96,0.0,2.96
1934,104,1.07,0.0,1.07
1934,105,0.0,0.0,0.0
1934,106,0.0,0.0,0.0
1934,107,0.0,0.0,0.0
1934,108,0.0,0.0,0.0
1934,109,0.0,0.0,0.0
1934,110,0.0,0.0,0.0
1935,0,318600.0,326600.0,645200.0
1935,1,310300.0,315200.0,625500.0
1935,2,328100.0,333600.0,661700.0
1935,3,329600.0,334100.0,663700.0
1935,4,341400.0,344000.0,685400.0
1935,5,327500.0,334200.0,661700.0
1935,6,335200.0,339800.0,675000.0
1935,7,334000.0,338100.0,672100.0
1935,8,342600.0,347300.0,689900.0
1935,9,344200.0,351900.0,696100.0
1935,10,338500.0,344800.0,683300.0
1935,11,343300.0,349800.0,693100.0
1935,12,347900.0,354800.0,702700.0
1935,13,363100.0,370600.0,733700.0
1935,14,368900.0,376600.0,745500.0
1935,15,220500.0,226500.0,447000.0
1935,16,198000.0,203700.0,401700.0
1935,17,175300.0,178700.0,354000.0
1935,18,165500.0,169600.0,335100.0
1935,19,207600.0,211500.0,419100.0
1935,20,319700.0,321200.0,640900.0
1935,21,322400.0,326700.0,649100.0
1935,22,325300.0,328900.0,654200.0
1935,23,307900.0,307800.0,615700.0
1935,24,331500.0,330100.0,661600.0
1935,25,326100.0,331500.0,657600.0
1935,26,330700.0,339400.0,670100.0
1935,27,326900.0,337100.0,664000.0
1935,28,331800.0,345100.0,676900.0
1935,29,330000.0,343800.0,673800.0
1935,30,330700.0,342400.0,673100.0
1935,31,331800.0,344500.0,676300.0
1935,32,337400.0,352500.0,689900.0
1935,33,336400.0,348800.0,685200.0
1935,34,332600.0,344000.0,676600.0
1935,35,322800.0,327700.0,650500.0
1935,36,316900.0,309300.0,626200.0
1935,37,318600.0,300000.0,618600.0
1935,38,324000.0,289600.0,613600.0
1935,39,301400.0,245300.0,546700.0
1935,40,300900.0,242200.0,543100.0
1935,41,302400.0,243200.0,545600.0
1935,42,289300.0,230400.0,519700.0
1935,43,287000.0,237500.0,524500.0
1935,44,285000.0,232300.0,517300.0
1935,45,285200.0,234000.0,519200.0
1935,46,284000.0,231900.0,515900.0
1935,47,280200.0,232200.0,512400.0
1935,48,276800.0,231500.0,508300.0
1935,49,279900.0,231400.0,511300.0
1935,50,272500.0,223700.0,496200.0
1935,51,264400.0,219700.0,484100.0
1935,52,267600.0,218300.0,485900.0
1935,53,258400.0,217200.0,475600.0
1935,54,260200.0,211600.0,471800.0
1935,55,250900.0,218800.0,469700.0
1935,56,250900.0,216200.0,467100.0
1935,57,245500.0,217200.0,462700.0
1935,58,251200.0,221000.0,472200.0
1935,59,244200.0,212800.0,457000.0
1935,60,230900.0,204800.0,435700.0
1935,61,222300.0,194500.0,416800.0
1935,62,223200.0,196300.0,419500.0
1935,63,183300.0,157200.0,340500.0
1935,64,207600.0,168500.0,376100.0
1935,65,187800.0,160400.0,348200.0
1935,66,177800.0,147000.0,324800.0
1935,67,175200.0,145700.0,320900.0
1935,68,175300.0,142300.0,317600.0
1935,69,165800.0,130100.0,295900.0
1935,70,153700.0,121600.0,275300.0
1935,71,151000.0,115900.0,266900.0
1935,72,138100.0,105900.0,244000.0
1935,73,128500.0,97500.0,226000.0
1935,74,124500.0,89800.0,214300.0
1935,75,111700.0,78700.0,190400.0
1935,76,95800.0,67500.0,163300.0
1935,77,84700.0,57200.0,141900.0
1935,78,79000.0,52700.0,131700.0
1935,79,68800.0,44200.0,113000.0
1935,80,60062.09,37626.05,97688.14
1935,81,53204.67,33148.17,86352.84
1935,82,47394.27,28057.03,75451.3
1935,83,39646.62,23196.23,62842.85
1935,84,33573.36,17921.05,51494.41
1935,85,26129.05,13453.52,39582.57
1935,86,20288.44,9888.33,30176.77
1935,87,14293.67,6885.03,21178.7
1935,88,11294.88,5429.39,16724.27
1935,89,8983.74,4135.62,13119.36
1935,90,6362.8,2760.41,9123.21
1935,91,4459.63,1852.48,6312.11
1935,92,3069.79,1244.27,4314.06
1935,93,1951.96,773.57,2725.53
1935,94,1384.35,498.09,1882.44
1935,95,792.24,251.35,1043.59
1935,96,477.35,147.48,624.83
1935,97,294.94,79.48,374.42
1935,98,179.49,45.0,224.49
1935,99,94.96,22.06,117.02
1935,100,49.24,9.25,58.49
1935,101,16.27,4.26,20.53
1935,102,11.03,3.57,14.6
1935,103,3.24,0.86,4.1
1935,104,1.74,0.0,1.74
1935,105,0.78,0.0,0.78
1935,106,0.0,0.0,0.0
1935,107,0.0,0.0,0.0
1935,108,0.0,0.0,0.0
1935,109,0.0,0.0,0.0
1935,110,0.0,0.0,0.0
1936,0,308200.0,312200.0,620400.0
1936,1,310600.0,314100.0,624700.0
1936,2,308600.0,312500.0,621100.0
1936,3,328100.0,332900.0,661000.0
1936,4,328900.0,332700.0,661600.0
1936,5,340600.0,342800.0,683400.0
1936,6,326200.0,332500.0,658700.0
1936,7,335100.0,338700.0,673800.0
1936,8,333400.0,336400.0,669800.0
1936,9,342600.0,346600.0,689200.0
1936,10,343800.0,351100.0,694900.0
1936,11,338100.0,344100.0,682200.0
1936,12,342900.0,349100.0,692000.0
1936,13,347500.0,354000.0,701500.0
1936,14,362600.0,369700.0,732300.0
1936,15,367400.0,374100.0,741500.0
1936,16,219500.0,225000.0,444500.0
1936,17,197100.0,202200.0,399300.0
1936,18,174400.0,177300.0,351700.0
1936,19,164600.0,168200.0,332800.0
1936,20,206500.0,210000.0,416500.0
1936,21,317900.0,318800.0,636700.0
1936,22,320600.0,324000.0,644600.0
1936,23,323400.0,326300.0,649700.0
1936,24,306000.0,305400.0,611400.0
1936,25,330600.0,328500.0,659100.0
1936,26,325300.0,329800.0,655100.0
1936,27,329800.0,337700.0,667500.0
1936,28,326300.0,335400.0,661700.0
1936,29,330700.0,342900.0,673600.0
1936,30,328700.0,341100.0,669800.0
1936,31,329200.0,338900.0,668100.0
1936,32,330200.0,340800.0,671000.0
1936,33,335800.0,348700.0,684500.0
1936,34,334800.0,344900.0,679700.0
1936,35,331000.0,341000.0,672000.0
1936,36,321100.0,324700.0,645800.0
1936,37,315200.0,306300.0,621500.0
1936,38,316900.0,296800.0,613700.0
1936,39,322300.0,286700.0,609000.0
1936,40,298700.0,242000.0,540700.0
1936,41,298200.0,238900.0,537100.0
1936,42,299600.0,239800.0,539400.0
1936,43,286600.0,227100.0,513700.0
1936,44,284100.0,234000.0,518100.0
1936,45,282500.0,229000.0,511500.0
1936,46,282600.0,230400.0,513000.0
1936,47,281200.0,228300.0,509500.0
1936,48,277300.0,228200.0,505500.0
1936,49,274000.0,227500.0,501500.0
1936,50,276600.0,227300.0,503900.0
1936,51,269100.0,219700.0,488800.0
1936,52,261100.0,215500.0,476600.0
1936,53,264100.0,214000.0,478100.0
1936,54,254900.0,212800.0,467700.0
1936,55,256900.0,207100.0,464000.0
1936,56,247300.0,213900.0,461200.0
1936,57,247100.0,211000.0,458100.0
1936,58,241600.0,211600.0,453200.0
1936,59,247000.0,214900.0,461900.0
1936,60,239400.0,206400.0,445800.0
1936,61,226100.0,198400.0,424500.0
1936,62,217200.0,188000.0,405200.0
1936,63,217800.0,189200.0,407000.0
1936,64,179400.0,151300.0,330700.0
1936,65,201300.0,161700.0,363000.0
1936,66,182000.0,153200.0,335200.0
1936,67,171900.0,139900.0,311800.0
1936,68,168700.0,138000.0,306700.0
1936,69,168400.0,134300.0,302700.0
1936,70,158500.0,122100.0,280600.0
1936,71,146200.0,113500.0,259700.0
1936,72,143300.0,107700.0,251000.0
1936,73,130000.0,97500.0,227500.0
1936,74,121100.0,89500.0,210600.0
1936,75,114000.0,80900.0,194900.0
1936,76,103400.0,74400.0,177800.0
1936,77,87400.0,60000.0,147400.0
1936,78,77100.0,50200.0,127300.0
1936,79,70800.0,45700.0,116500.0
1936,80,60660.17,37858.72,98518.89
1936,81,52650.97,31864.88,84515.85
1936,82,46129.56,27604.01,73733.57
1936,83,40328.16,22886.88,63215.04
1936,84,33263.51,18613.1,51876.61
1936,85,27765.27,14156.94,41922.21
1936,86,21128.97,10334.43,31463.4
1936,87,16099.37,7481.26,23580.63
1936,88,11016.62,5051.98,16068.6
1936,89,8574.84,3915.34,12490.18
1936,90,6663.7,2909.58,9573.28
1936,91,4631.77,1904.38,6536.15
1936,92,3151.61,1236.46,4388.07
1936,93,2131.77,785.25,2917.02
1936,94,1289.95,485.56,1775.51
1936,95,937.35,319.09,1256.44
1936,96,496.24,149.35,645.59
1936,97,286.35,71.48,357.83
1936,98,169.94,47.48,217.42
1936,99,102.49,23.0,125.49
1936,100,54.19,8.0,62.19
1936,101,28.05,3.0,31.05
1936,102,5.0,1.0,6.0
1936,103,5.0,2.0,7.0
1936,104,0.0,0.0,0.0
1936,105,0.0,0.0,0.0
1936,106,0.0,0.0,0.0
1936,107,0.0,0.0,0.0
1936,108,0.0,0.0,0.0
1936,109,0.0,0.0,0.0
1936,110,0.0,0.0,0.0
1937,0,297900.0,304600.0,602500.0
1937,1,300100.0,301300.0,601400.0
1937,2,308000.0,310700.0,618700.0
1937,3,307300.0,310600.0,617900.0
1937,4,327100.0,331300.0,658400.0
1937,5,328100.0,331200.0,659300.0
1937,6,339900.0,341400.0,681300.0
1937,7,325500.0,331500.0,657000.0
1937,8,334500.0,337800.0,672300.0
1937,9,332800.0,335700.0,668500.0
1937,10,342000.0,345900.0,687900.0
1937,11,343400.0,350100.0,693500.0
1937,12,337900.0,342900.0,680800.0
1937,13,342700.0,347800.0,690500.0
1937,14,347300.0,352600.0,699900.0
1937,15,362300.0,368000.0,730300.0
1937,16,367000.0,372500.0,739500.0
1937,17,219300.0,223600.0,442900.0
1937,18,196900.0,200800.0,397700.0
1937,19,174300.0,175800.0,350100.0
1937,20,164600.0,166600.0,331200.0
1937,21,206100.0,208200.0,414300.0
1937,22,316800.0,316600.0,633400.0
1937,23,319200.0,322100.0,641300.0
1937,24,321700.0,324600.0,646300.0
1937,25,304300.0,303800.0,608100.0
1937,26,328900.0,326600.0,655500.0
1937,27,323700.0,327800.0,651500.0
1937,28,328400.0,335200.0,663600.0
1937,29,325000.0,332700.0,657700.0
1937,30,329400.0,339700.0,669100.0
1937,31,327600.0,337900.0,665500.0
1937,32,327900.0,335800.0,663700.0
1937,33,329000.0,337900.0,666900.0
1937,34,334500.0,345800.0,680300.0
1937,35,333500.0,342100.0,675600.0
1937,36,329800.0,338000.0,667800.0
1937,37,320100.0,321500.0,641600.0
1937,38,314300.0,303200.0,617500.0
1937,39,316100.0,293400.0,609500.0
1937,40,321500.0,283300.0,604800.0
1937,41,298000.0,238800.0,536800.0
1937,42,297100.0,235600.0,532700.0
1937,43,298300.0,236500.0,534800.0
1937,44,285400.0,224100.0,509500.0
1937,45,282700.0,230600.0,513300.0
1937,46,281000.0,225800.0,506800.0
1937,47,281000.0,227000.0,508000.0
1937,48,279500.0,224800.0,504300.0
1937,49,275500.0,224600.0,500100.0
1937,50,271900.0,223800.0,495700.0
1937,51,274400.0,223400.0,497800.0
1937,52,266700.0,215700.0,482400.0
1937,53,258700.0,211400.0,470100.0
1937,54,261300.0,209900.0,471200.0
1937,55,251900.0,208400.0,460300.0
1937,56,253900.0,202800.0,456700.0
1937,57,244100.0,209000.0,453100.0
1937,58,243800.0,205800.0,449600.0
1937,59,237900.0,205900.0,443800.0
1937,60,242700.0,208800.0,451500.0
1937,61,235200.0,200100.0,435300.0
1937,62,221600.0,192000.0,413600.0
1937,63,212400.0,181300.0,393700.0
1937,64,212500.0,182100.0,394600.0
1937,65,175000.0,145300.0,320300.0
1937,66,195900.0,154800.0,350700.0
1937,67,176200.0,146000.0,322200.0
1937,68,165900.0,132800.0,298700.0
1937,69,162000.0,130100.0,292100.0
1937,70,161100.0,126100.0,287200.0
1937,71,151400.0,114000.0,265400.0
1937,72,138600.0,105100.0,243700.0
1937,73,135200.0,99400.0,234600.0
1937,74,121800.0,89300.0,211100.0
1937,75,112600.0,81400.0,194000.0
1937,76,105200.0,72700.0,177900.0
1937,77,94400.0,66300.0,160700.0
1937,78,78900.0,52900.0,131800.0
1937,79,69000.0,43600.0,112600.0
1937,80,63687.56,40254.55,103942.11
1937,81,53432.06,32076.63,85508.69
1937,82,45797.86,26494.8,72292.66
1937,83,39541.45,22659.94,62201.39
1937,84,33975.05,18497.81,52472.86
1937,85,27500.42,14762.04,42262.46
1937,86,22627.18,11007.89,33635.07
1937,87,16888.9,7815.39,24704.29
1937,88,12614.32,5541.23,18155.55
1937,89,8496.58,3678.96,12175.54
1937,90,6384.8,2835.32,9220.12
1937,91,4946.67,2026.56,6973.23
1937,92,3303.75,1295.37,4599.12
1937,93,2200.59,818.46,3019.05
1937,94,1468.76,488.25,1957.01
1937,95,860.95,333.56,1194.51
1937,96,626.35,189.09,815.44
1937,97,301.24,82.35,383.59
1937,98,161.35,41.48,202.83
1937,99,86.94,31.48,118.42
1937,100,56.49,7.0,63.49
1937,101,20.19,3.0,23.19
1937,102,13.05,1.0,14.05
1937,103,2.0,1.0,3.0
1937,104,0.0,0.0,0.0
1937,105,0.0,0.0,0.0
1937,106,0.0,0.0,0.0
1937,107,0.0,0.0,0.0
1937,108,0.0,0.0,0.0
1937,109,0.0,0.0,0.0
1937,110,0.0,0.0,0.0
1938,0,291700.0,299900.0,591600.0
1938,1,290000.0,294200.0,584200.0
1938,2,297700.0,298100.0,595800.0
1938,3,306800.0,308700.0,615500.0
1938,4,306400.0,309000.0,615400.0
1938,5,326300.0,329900.0,656200.0
1938,6,327500.0,329900.0,657400.0
1938,7,339100.0,340300.0,679400.0
1938,8,324900.0,330600.0,655500.0
1938,9,333900.0,337100.0,671000.0
1938,10,332300.0,335000.0,667300.0
1938,11,341700.0,344900.0,686600.0
1938,12,343100.0,349000.0,692100.0
1938,13,337700.0,341700.0,679400.0
1938,14,342600.0,346400.0,689000.0
1938,15,347200.0,351000.0,698200.0
1938,16,361900.0,366400.0,728300.0
1938,17,366400.0,370600.0,737000.0
1938,18,219100.0,222000.0,441100.0
1938,19,196800.0,199200.0,396000.0
1938,20,174200.0,174200.0,348400.0
1938,21,164300.0,165100.0,329400.0
1938,22,205500.0,206700.0,412200.0
1938,23,315400.0,314800.0,630200.0
1938,24,317600.0,320400.0,638000.0
1938,25,319900.0,322900.0,642800.0
1938,26,302600.0,302100.0,604700.0
1938,27,327300.0,324500.0,651800.0
1938,28,322200.0,325300.0,647500.0
1938,29,327100.0,332600.0,659700.0
1938,30,323900.0,329600.0,653500.0
1938,31,328300.0,336500.0,664800.0
1938,32,326400.0,334800.0,661200.0
1938,33,326800.0,332800.0,659600.0
1938,34,327700.0,334900.0,662600.0
1938,35,333100.0,342900.0,676000.0
1938,36,332300.0,339000.0,671300.0
1938,37,328800.0,334800.0,663600.0
1938,38,319200.0,318200.0,637400.0
1938,39,313600.0,299800.0,613400.0
1938,40,315400.0,289800.0,605200.0
1938,41,320700.0,279900.0,600600.0
1938,42,297200.0,235800.0,533000.0
1938,43,296100.0,232400.0,528500.0
1938,44,297100.0,233400.0,530500.0
1938,45,283800.0,220900.0,504700.0
1938,46,281300.0,227400.0,508700.0
1938,47,279600.0,222600.0,502200.0
1938,48,279200.0,223500.0,502700.0
1938,49,277700.0,221300.0,499000.0
1938,50,273600.0,220700.0,494300.0
1938,51,269800.0,220100.0,489900.0
1938,52,272000.0,219500.0,491500.0
1938,53,264100.0,211700.0,475800.0
1938,54,256000.0,207300.0,463300.0
1938,55,258300.0,205600.0,463900.0
1938,56,248900.0,203900.0,452800.0
1938,57,250800.0,198300.0,449100.0
1938,58,240900.0,203800.0,444700.0
1938,59,240300.0,200300.0,440600.0
1938,60,233800.0,199900.0,433700.0
1938,61,238600.0,202600.0,441200.0
1938,62,230800.0,193800.0,424600.0
1938,63,217000.0,185400.0,402400.0
1938,64,207500.0,174700.0,382200.0
1938,65,207000.0,174700.0,381700.0
1938,66,170300.0,139100.0,309400.0
1938,67,190200.0,147800.0,338000.0
1938,68,170200.0,138500.0,308700.0
1938,69,159800.0,125300.0,285100.0
1938,70,155000.0,122200.0,277200.0
1938,71,154000.0,117900.0,271900.0
1938,72,144000.0,106100.0,250100.0
1938,73,130900.0,97200.0,228100.0
1938,74,127000.0,91200.0,218200.0
1938,75,113700.0,81400.0,195100.0
1938,76,104100.0,73600.0,177700.0
1938,77,96400.0,65000.0,161400.0
1938,78,85500.0,58700.0,144200.0
1938,79,70900.0,46200.0,117100.0
1938,80,63786.63,39388.61,103175.24
1938,81,56460.32,34484.22,90944.54
1938,82,46773.83,26904.33,73678.16
1938,83,39412.65,21878.53,61291.18
1938,84,33751.26,18484.7,52235.96
1938,85,28475.86,14884.6,43360.46
1938,86,22653.26,11616.86,34270.12
1938,87,18381.04,8456.74,26837.78
1938,88,13279.78,5864.28,19144.06
1938,89,9743.23,4116.15,13859.38
1938,90,6485.51,2650.9,9136.41
1938,91,4754.74,1949.27,6704.01
1938,92,3556.63,1404.52,4961.15
1938,93,2324.72,855.35,3180.07
1938,94,1467.57,506.44,1974.01
1938,95,956.74,313.24,1269.98
1938,96,584.94,219.56,804.5
1938,97,403.35,111.09,514.44
1938,98,161.24,45.35,206.59
1938,99,86.35,22.48,108.83
1938,100,43.94,13.48,57.42
1938,101,29.49,3.0,32.49
1938,102,10.19,0.0,10.19
1938,103,5.05,0.0,5.05
1938,104,0.0,0.0,0.0
1938,105,0.0,0.0,0.0
1938,106,0.0,0.0,0.0
1938,107,0.0,0.0,0.0
1938,108,0.0,0.0,0.0
1938,109,0.0,0.0,0.0
1938,110,0.0,0.0,0.0
1940,0,277500.0,284000.0,561500.0
1940,1,269700.0,275900.0,545600.0
1940,2,272300.0,276400.0,548700.0
1940,3,276300.0,278000.0,554300.0
1940,4,283600.0,283200.0,566800.0
1940,5,293300.0,294200.0,587500.0
1940,6,292800.0,294500.0,587300.0
1940,7,311800.0,314100.0,625900.0
1940,8,313000.0,314500.0,627500.0
1940,9,323600.0,324100.0,647700.0
1940,10,310200.0,314500.0,624700.0
1940,11,317900.0,320600.0,638500.0
1940,12,316500.0,318000.0,634500.0
1940,13,325500.0,326800.0,652300.0
1940,14,326800.0,330200.0,657000.0
1940,15,321600.0,322900.0,644500.0
1940,16,326000.0,326800.0,652800.0
1940,17,330200.0,331200.0,661400.0
1940,18,344100.0,345100.0,689200.0
1940,19,348500.0,349200.0,697700.0
1940,20,208800.0,209300.0,418100.0
1940,21,187300.0,187400.0,374700.0
1940,22,165700.0,164100.0,329800.0
1940,23,156400.0,155800.0,312200.0
1940,24,195300.0,195200.0,390500.0
1940,25,299900.0,296700.0,596600.0
1940,26,302100.0,302700.0,604800.0
1940,27,304600.0,305500.0,610100.0
1940,28,288200.0,286100.0,574300.0
1940,29,311000.0,308600.0,619600.0
1940,30,307100.0,307100.0,614200.0
1940,31,311500.0,313400.0,624900.0
1940,32,308000.0,310200.0,618200.0
1940,33,312200.0,316300.0,628500.0
1940,34,310300.0,315100.0,625400.0
1940,35,310700.0,313200.0,623900.0
1940,36,311300.0,314000.0,625300.0
1940,37,316300.0,321900.0,638200.0
1940,38,315300.0,318100.0,633400.0
1940,39,311100.0,312500.0,623600.0
1940,40,302800.0,297800.0,600600.0
1940,41,297500.0,279800.0,577300.0
1940,42,298800.0,270200.0,569000.0
1940,43,303500.0,260400.0,563900.0
1940,44,281100.0,219600.0,500700.0
1940,45,280500.0,216400.0,496900.0
1940,46,279900.0,217000.0,496900.0
1940,47,268100.0,205200.0,473300.0
1940,48,265500.0,211100.0,476600.0
1940,49,262800.0,205700.0,468500.0
1940,50,263500.0,207300.0,470800.0
1940,51,260300.0,204600.0,464900.0
1940,52,257500.0,203800.0,461300.0
1940,53,253100.0,202400.0,455500.0
1940,54,254700.0,201700.0,456400.0
1940,55,247600.0,194400.0,442000.0
1940,56,239400.0,189700.0,429100.0
1940,57,241100.0,187700.0,428800.0
1940,58,232100.0,185400.0,417500.0
1940,59,231900.0,179500.0,411400.0
1940,60,223400.0,184100.0,407500.0
1940,61,221400.0,179300.0,400700.0
1940,62,216300.0,178400.0,394700.0
1940,63,218600.0,179600.0,398200.0
1940,64,210300.0,174000.0,384300.0
1940,65,197200.0,165700.0,362900.0
1940,66,187400.0,155400.0,342800.0
1940,67,186000.0,154500.0,340500.0
1940,68,151600.0,122100.0,273700.0
1940,69,167800.0,129100.0,296900.0
1940,70,151900.0,116700.0,268600.0
1940,71,142400.0,109500.0,251900.0
1940,72,136900.0,104600.0,241500.0
1940,73,133200.0,95500.0,228700.0
1940,74,123600.0,85600.0,209200.0
1940,75,115200.0,78000.0,193200.0
1940,76,102700.0,69300.0,172000.0
1940,77,91400.0,60400.0,151800.0
1940,78,84200.0,53700.0,137900.0
1940,79,75800.0,47900.0,123700.0
1940,80,68577.05,42463.89,111040.94
1940,81,55062.54,33353.13,88415.67
1940,82,46288.9,26504.16,72793.06
1940,83,39787.1,22441.69,62228.79
1940,84,31914.94,16922.58,48837.52
1940,85,26055.1,13239.2,39294.3
1940,86,21619.31,10898.85,32518.16
1940,87,17771.21,8325.12,26096.33
1940,88,13565.29,6221.66,19786.95
1940,89,10417.83,4342.49,14760.32
1940,90,7183.88,2783.88,9967.76
1940,91,4937.66,1874.37,6812.03
1940,92,3225.25,1206.07,4431.32
1940,93,2178.74,842.74,3021.48
1940,94,1524.2,567.41,2091.61
1940,95,927.07,310.04,1237.11
1940,96,551.12,194.53,745.65
1940,97,347.3,106.86,454.16
1940,98,197.21,67.03,264.24
1940,99,141.44,31.04,172.48
1940,100,47.08,12.03,59.11
1940,101,22.99,3.01,26.0
1940,102,11.02,4.01,15.03
1940,103,3.01,0.0,3.01
1940,104,0.0,0.0,0.0
1940,105,1.0,0.0,1.0
1940,106,0.0,0.0,0.0
1940,107,0.0,0.0,0.0
1940,108,0.0,0.0,0.0
1940,109,0.0,0.0,0.0
1940,110,0.0,0.0,0.0
1941,0,239200.0,251100.0,490300.0
1941,1,265300.0,265800.0,531100.0
1941,2,263500.0,266500.0,530000.0
1941,3,268700.0,269500.0,538200.0
1941,4,273300.0,272500.0,545800.0
1941,5,279700.0,277000.0,556700.0
1941,6,290000.0,288500.0,578500.0
1941,7,289500.0,288600.0,578100.0
1941,8,308300.0,307600.0,615900.0
1941,9,309700.0,308000.0,617700.0
1941,10,319700.0,317200.0,636900.0
1941,11,306400.0,307100.0,613500.0
1941,12,313100.0,312800.0,625900.0
1941,13,311700.0,310100.0,621800.0
1941,14,320700.0,318200.0,638900.0
1941,15,321800.0,321300.0,643100.0
1941,16,316600.0,314000.0,630600.0
1941,17,320800.0,317500.0,638300.0
1941,18,324800.0,321700.0,646500.0
1941,19,338400.0,335600.0,674000.0
1941,20,343000.0,339800.0,682800.0
1941,21,205600.0,203400.0,409000.0
1941,22,184500.0,182500.0,367000.0
1941,23,163300.0,160000.0,323300.0
1941,24,154300.0,152000.0,306300.0
1941,25,192800.0,191000.0,383800.0
1941,26,295800.0,289700.0,585500.0
1941,27,298300.0,296000.0,594300.0
1941,28,301100.0,299200.0,600300.0
1941,29,284800.0,279800.0,564600.0
1941,30,306600.0,299000.0,605600.0
1941,31,303400.0,300400.0,603800.0
1941,32,307600.0,306500.0,614100.0
1941,33,303400.0,303100.0,606500.0
1941,34,307700.0,308800.0,616500.0
1941,35,305800.0,307600.0,613400.0
1941,36,306300.0,305900.0,612200.0
1941,37,306500.0,307300.0,613800.0
1941,38,311400.0,312900.0,624300.0
1941,39,309900.0,309500.0,619400.0
1941,40,304800.0,303100.0,607900.0
1941,41,297400.0,289000.0,586400.0
1941,42,292000.0,272000.0,564000.0
1941,43,293200.0,262500.0,555700.0
1941,44,297600.0,252500.0,550100.0
1941,45,275700.0,212900.0,488600.0
1941,46,275700.0,209000.0,484700.0
1941,47,275700.0,209200.0,484900.0
1941,48,263000.0,197400.0,460400.0
1941,49,260200.0,203100.0,463300.0
1941,50,256500.0,197000.0,453500.0
1941,51,258400.0,199400.0,457800.0
1941,52,255600.0,196500.0,452100.0
1941,53,252000.0,195600.0,447600.0
1941,54,247200.0,193400.0,440600.0
1941,55,248700.0,192700.0,441400.0
1941,56,242200.0,185700.0,427900.0
1941,57,233800.0,180800.0,414600.0
1941,58,235100.0,178500.0,413600.0
1941,59,228400.0,176100.0,404500.0
1941,60,224300.0,169600.0,393900.0
1941,61,217200.0,174000.0,391200.0
1941,62,214400.0,169900.0,384300.0
1941,63,209400.0,169000.0,378400.0
1941,64,210900.0,169300.0,380200.0
1941,65,202300.0,165700.0,368000.0
1941,66,189700.0,157300.0,347000.0
1941,67,179600.0,147400.0,327000.0
1941,68,177800.0,145400.0,323200.0
1941,69,143600.0,114600.0,258200.0
1941,70,158000.0,120400.0,278400.0
1941,71,144700.0,109300.0,254000.0
1941,72,136500.0,103300.0,239800.0
1941,73,129500.0,93900.0,223400.0
1941,74,123100.0,85400.0,208500.0
1941,75,114300.0,76700.0,191000.0
1941,76,101800.0,68200.0,170000.0
1941,77,90600.0,59200.0,149800.0
1941,78,83500.0,52800.0,136300.0
